Condition,mental,change,want_change,genes,punish,control,wrong,distress,common
racist,3,5,5,3,5,6,5,3,29
racist,2,4,5,4,5,4,7,4,8
racist,,,,,,,,,
racist,,,,,,,,,
racist,7,7,1,1,7,7,7,1,40
racist,4,4,3,4,4,3,7,4,55
racist,2,5,4,5,4,4,2,5,90
racist,3,4,3,2,4,6,6,3,5
racist,,,,,,,,,
racist,,,,,,,,,
racist,,,,,,,,,
racist,,,,,,,,,
racist,,,,,,,,,
racist,3,5,2,1,5,6,7,2,60
racist,,,,,,,,,
racist,4,6,1,3,5,7,6,2,60
racist,,,,,,,,,
racist,1,3,2,1,5,7,7,2,27
racist,,,,,,,,,
racist,3,5,3,1,4,6,7,3,50
racist,,,,,,,,,
racist,,,,,,,,,
racist,,,,,,,,,
racist,1,1,3,3,6,6,4,3,64
racist,,,,,,,,,
racist,1,7,1,1,7,7,7,1,87
racist,1,4,3,2,4,7,6,3,31
racist,,,,,,,,,
racist,5,5,3,2,4,5,5,2,15
racist,,,,,,,,,
racist,,,,,,,,,
racist,,,,,,,,,
racist,,,,,,,,,
trans,,,,,,,,,
trans,3,4,4,2,2,5,4,5,27
trans,,,,,,,,,
trans,2,7,4,4,4,1,1,5,1
trans,,,,,,,,,
trans,5,7,6,4,4,1,1,7,3
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,1,4,4,2,3,2,24
trans,,,,,,,,,
trans,4,4,4,4,4,4,1,4,52
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,7,7,4,7,4,1,7,7,30
trans,2,6,7,6,4,1,2,7,5
trans,1,7,7,5,4,1,1,7,25
trans,2,6,7,6,4,2,2,7,3
trans,4,4,3,5,5,3,4,5,41
trans,1,7,4,7,4,1,1,7,3
trans,1,7,4,4,4,2,1,7,3
trans,3,5,4,4,4,3,3,5,34
trans,,,,,,,,,
trans,1,7,2,4,4,3,1,4,5
trans,4,5,4,4,6,4,6,4,5
trans,1,7,7,6,4,1,1,6,2
trans,,,,,,,,,
trans,2,6,4,6,4,2,1,6,10
trans,2,6,2,3,4,6,5,5,15
trans,5,5,5,2,4,6,5,7,7
trans,1,7,1,1,4,1,1,7,23
trans,4,3,5,5,5,5,5,3,60
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,3,3,3,4,4,4,3,5,26
trans,,,,,,,,,
trans,5,7,2,2,4,1,1,7,8
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,6,7,4,4,1,1,7,7
trans,1,4,4,1,1,7,1,1,50
trans,,,,,,,,,
trans,1,7,4,7,4,1,1,7,6
trans,3,7,7,6,4,2,1,7,10
trans,,,,,,,,,
trans,,,,,,,,,
trans,4,6,5,2,4,4,4,5,8
trans,,,,,,,,,
trans,5,7,5,2,4,2,2,7,2
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,6,5,6,6,5,7,6,7,56
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,5,6,7,1,4,7,5,7,10
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,6,4,4,1,1,7,30
trans,,,,,,,,,
trans,5,2,3,7,4,3,5,4,47
trans,7,1,7,1,4,7,7,7,5
trans,,,,,,,,,
trans,1,7,4,7,4,1,1,7,1
trans,4,7,6,7,4,5,4,7,5
trans,3,5,6,6,4,1,1,7,18
trans,,,,,,,,,
trans,1,6,3,1,4,2,1,7,5
trans,4,7,4,3,4,4,4,7,0
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,7,1,1,1,7,7,7,7,25
trans,1,6,2,6,4,1,1,3,6
trans,,,,,,,,,
trans,3,6,4,5,4,2,1,5,5
trans,2,6,2,6,4,3,2,6,4
trans,,,,,,,,,
trans,5,5,3,4,4,2,3,7,2
trans,,,,,,,,,
trans,4,4,1,4,4,4,7,4,10
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,3,3,4,2,1,7,7
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,4,3,4,4,4,4,5,3,32
trans,3,7,2,4,4,1,1,4,25
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,6,2,5,4,1,1,7,5
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,2,6,7,4,4,2,1,7,10
trans,,,,,,,,,
trans,1,7,5,4,4,1,1,7,3
trans,,,,,,,,,
trans,1,7,1,1,4,1,1,6,20
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,7,7,1,1,7,6,7,7,1
trans,,,,,,,,,
trans,1,7,5,6,4,1,1,5,8
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,2,7,4,7,4,1,1,7,3
trans,2,6,6,2,4,2,5,6,13
trans,7,4,2,1,4,7,7,7,30
trans,,,,,,,,,
trans,,,,,,,,,
trans,7,4,7,6,6,7,7,7,70
trans,,,,,,,,,
trans,,,,,,,,,
trans,4,5,4,2,4,7,7,3,1
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,3,3,3,1,4,5,4,5,1
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,4,7,4,1,1,4,5
trans,1,6,1,2,4,3,1,3,6
trans,4,7,2,5,4,4,2,7,10
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,4,3,5,5,4,5,3,5,81
trans,,,,,,,,,
trans,3,2,4,3,4,2,3,6,75
trans,4,6,4,4,4,4,4,3,4
trans,5,6,4,3,3,4,3,4,20
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,6,7,4,1,1,7,5
trans,1,7,7,6,4,1,1,7,3
trans,1,7,1,5,4,1,1,7,35
trans,5,7,6,7,4,1,1,7,3
trans,,,,,,,,,
trans,4,4,5,6,7,4,3,5,67
trans,1,5,7,4,4,5,1,7,15
trans,,,,,,,,,
trans,1,7,2,4,3,1,1,5,10
trans,,,,,,,,,
trans,1,7,7,5,4,1,1,7,9
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,7,7,4,1,4,1,1,6,2
trans,1,7,1,5,4,1,1,5,5
trans,,,,,,,,,
trans,4,7,5,4,4,3,7,7,10
trans,,,,,,,,,
trans,2,6,4,3,4,3,1,6,7
trans,,,,,,,,,
trans,6,5,5,2,6,7,7,6,23
trans,,,,,,,,,
trans,1,7,7,3,2,1,1,7,0
trans,,,,,,,,,
trans,,,,,,,,,
trans,7,7,2,4,4,5,3,2,1
trans,1,6,7,7,4,2,1,7,5
trans,,,,,,,,,
trans,2,6,3,2,4,2,3,7,2
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,7,6,4,2,2,6,4
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,4,4,4,4,1,4,7,10
trans,1,7,6,4,4,1,1,7,4
trans,,,,,,,,,
trans,4,7,4,1,4,2,4,7,10
trans,,,,,,,,,
trans,1,7,2,2,1,7,4,6,84
trans,1,7,1,7,4,1,1,7,13
trans,,,,,,,,,
trans,1,6,7,6,4,1,1,6,2
trans,,,,,,,,,
trans,2,7,6,7,4,1,1,7,3
trans,,,,,,,,,
trans,,,,,,,,,
trans,6,3,6,2,5,2,5,7,40
trans,2,7,1,6,4,1,1,6,15
trans,6,5,4,2,4,4,5,6,1
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,6,6,2,4,6,7,7,10
trans,,,,,,,,,
trans,2,4,4,4,4,4,4,4,7
trans,,,,,,,,,
trans,7,7,7,1,4,5,4,7,5
trans,,,,,,,,,
trans,1,7,7,4,4,2,1,7,4
trans,4,5,6,6,6,5,4,6,83
trans,1,7,7,5,4,1,1,6,12
trans,,,,,,,,,
trans,1,5,3,4,4,5,3,7,7
trans,1,7,3,4,4,2,1,5,3
trans,,,,,,,,,
trans,6,5,5,3,7,4,4,7,51
trans,6,4,4,5,4,3,4,1,19
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,4,7,1,4,7,2,5,11
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,4,4,5,4,4,4,5,40
trans,,,,,,,,,
trans,5,6,2,2,4,4,6,5,3
trans,1,7,5,4,4,2,1,6,28
trans,1,7,1,7,4,2,5,7,45
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,7,7,4,1,1,7,5
trans,2,7,4,6,4,1,4,7,1
trans,,,,,,,,,
trans,7,5,3,1,4,5,7,4,79
trans,5,5,5,6,4,3,5,5,1
trans,,,,,,,,,
trans,1,7,1,4,4,1,1,4,35
trans,1,6,2,1,4,2,1,4,6
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,5,7,6,4,4,2,4,7,8
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,3,3,4,1,6,1,3,35
trans,,,,,,,,,
trans,1,4,4,7,4,1,1,4,6
trans,5,3,1,4,4,7,3,4,15
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,4,6,6,4,4,2,1,6,4
trans,4,5,3,5,5,5,3,3,46
trans,4,4,5,2,4,3,4,6,15
trans,1,3,1,1,4,7,6,4,11
trans,4,5,5,2,4,3,1,7,1
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,4,7,4,1,1,7,1
trans,,,,,,,,,
trans,7,5,7,3,4,5,4,7,3
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,6,4,4,1,1,6,5
trans,4,5,4,4,6,4,4,4,41
trans,6,2,2,2,4,5,6,3,2
trans,,,,,,,,,
trans,,,,,,,,,
trans,6,6,3,3,4,1,1,6,5
trans,,,,,,,,,
trans,,,,,,,,,
trans,7,3,3,2,4,6,7,7,13
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,7,6,4,1,1,7,8
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,2,5,3,5,4,4,4,5,55
trans,,,,,,,,,
trans,,,,,,,,,
trans,7,5,4,2,4,6,7,5,0
trans,,,,,,,,,
trans,2,3,2,3,2,3,3,5,27
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,2,5,5,6,4,2,3,6,15
trans,2,6,4,3,4,2,2,6,3
trans,,,,,,,,,
trans,,,,,,,,,
trans,3,7,2,4,4,2,2,6,6
trans,2,4,5,4,4,3,4,6,10
trans,1,7,4,6,4,4,1,7,10
trans,1,4,1,1,4,1,7,5,4
trans,,,,,,,,,
trans,1,7,5,4,4,1,1,7,15
trans,3,6,3,5,4,2,2,6,10
trans,,,,,,,,,
trans,2,5,5,3,4,2,1,6,11
trans,,,,,,,,,
trans,,,,,,,,,
trans,4,7,4,4,4,2,4,6,10
trans,,,,,,,,,
trans,1,7,7,4,4,1,1,7,9
trans,1,7,2,6,4,2,2,6,10
trans,1,7,7,6,4,7,1,7,9
trans,1,5,2,7,4,2,1,5,10
trans,,,,,,,,,
trans,5,7,7,5,5,4,4,7,8
trans,,,,,,,,,
trans,3,5,5,5,6,4,4,5,38
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,5,5,7,2,4,5,5,7,3
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,4,4,4,4,4,4,6,7,12
trans,5,5,5,2,4,5,5,6,4
trans,1,7,1,1,4,1,1,4,10
trans,1,7,7,3,4,1,1,7,40
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,5,2,2,4,7,5,5,23
trans,,,,,,,,,
trans,1,7,4,6,4,1,1,5,20
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,5,1,4,1,1,7,60
trans,5,7,1,1,4,5,7,7,34
trans,3,7,4,6,4,1,4,7,40
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,3,6,1,5,4,6,1,5,3
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,4,6,4,1,1,6,8
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,3,7,7,5,5,1,2,7,10
trans,1,7,6,6,4,2,1,6,6
trans,7,7,7,1,4,7,7,4,20
trans,5,2,2,4,6,3,3,4,53
trans,4,4,4,5,2,5,4,4,55
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,4,4,1,4,1,1,7,10
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,7,6,4,1,1,7,2
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,6,6,4,4,2,2,7,4
trans,,,,,,,,,
trans,1,7,1,5,4,2,1,6,14
trans,,,,,,,,,
trans,5,6,7,4,4,3,5,7,1
trans,5,5,7,3,1,1,4,7,15
trans,1,7,7,6,4,1,1,7,5
trans,1,7,6,2,4,1,1,7,4
trans,,,,,,,,,
trans,,,,,,,,,
trans,3,5,4,2,4,3,6,5,3
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,3,7,7,6,4,1,2,6,10
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,2,7,4,2,4,1,1,7,15
trans,1,7,1,6,4,1,1,7,15
trans,,,,,,,,,
trans,3,7,6,5,4,2,2,7,5
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,4,4,4,4,1,1,5,9
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,1,7,4,1,1,4,15
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,6,7,4,5,4,1,1,7,7
trans,5,7,3,1,4,3,5,7,1
trans,1,7,5,3,4,1,1,7,5
trans,1,7,2,5,4,1,1,5,10
trans,1,7,7,7,4,1,1,7,5
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,3,4,5,5,4,5,3,5
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,5,5,3,6,4,3,4,6,3
trans,,,,,,,,,
trans,3,6,3,4,4,2,1,6,20
trans,,,,,,,,,
trans,,,,,,,,,
trans,6,6,7,6,6,6,4,6,49
trans,,,,,,,,,
trans,,,,,,,,,
trans,7,7,4,1,4,7,7,7,43
trans,2,4,7,4,4,1,1,7,3
trans,1,4,4,1,4,6,7,3,15
trans,,,,,,,,,
trans,,,,,,,,,
trans,5,3,6,2,4,5,5,6,1
trans,1,7,3,3,4,5,2,6,3
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,4,4,4,1,1,7,11
trans,,,,,,,,,
trans,,,,,,,,,
trans,7,1,1,7,4,7,7,7,1
trans,,,,,,,,,
trans,,,,,,,,,
trans,4,4,6,2,4,6,4,3,1
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,5,2,4,2,1,6,46
trans,,,,,,,,,
trans,7,6,7,3,4,5,4,7,25
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,5,5,4,5,5,6,5,4,82
trans,,,,,,,,,
trans,1,7,4,6,4,2,1,5,25
trans,3,7,6,6,4,2,1,7,5
trans,6,5,7,1,4,7,3,7,92
trans,7,7,7,4,4,1,1,7,5
trans,,,,,,,,,
trans,2,7,7,6,4,1,1,7,4
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,4,4,4,3,1,6,4
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,2,4,1,4,6,4,4,1
trans,,,,,,,,,
trans,6,5,2,2,4,5,6,3,5
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,4,4,4,3,1,7,16
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,3,5,6,2,4,4,4,6,6
trans,2,7,7,6,4,1,1,7,2
trans,,,,,,,,,
trans,1,7,6,5,4,7,6,6,10
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,7,7,4,1,4,7,10
trans,,,,,,,,,
trans,2,7,3,5,4,2,1,4,1
trans,1,7,5,4,6,3,1,5,9
trans,4,5,7,1,4,4,1,6,16
trans,1,7,5,6,4,1,2,7,3
trans,7,1,7,1,6,7,7,7,1
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,5,7,7,1,4,6,5,4,4
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,7,1,1,4,7,4,7,7,18
trans,2,6,4,5,4,3,2,6,10
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,2,6,2,6,4,2,1,5,10
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,7,4,4,1,4,7,4,4,1
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,4,1,4,4,1,1,4,20
trans,1,6,2,5,4,2,1,5,13
trans,1,7,1,1,4,1,1,4,35
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,4,4,3,4,1,4,3,2,33
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,4,1,4,2,5,5,14
trans,,,,,,,,,
trans,2,7,5,5,4,1,2,7,6
trans,2,4,4,3,4,4,4,4,18
trans,6,6,4,4,4,4,3,5,5
trans,,,,,,,,,
trans,4,7,7,6,4,2,1,7,10
trans,1,7,7,1,4,1,1,7,29
trans,,,,,,,,,
trans,2,7,7,4,4,2,2,7,5
trans,5,4,4,4,3,4,3,5,51
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,7,4,4,2,1,7,3
trans,,,,,,,,,
trans,,,,,,,,,
trans,6,6,2,2,4,6,7,6,1
trans,1,7,3,4,4,1,1,4,5
trans,1,6,4,6,4,2,1,6,15
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,3,7,1,5,4,2,5,7,5
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,4,7,4,1,1,5,10
trans,7,1,1,1,4,7,7,3,1
trans,2,5,4,4,4,1,2,6,1
trans,4,7,1,2,4,1,5,2,3
trans,,,,,,,,,
trans,1,7,7,6,4,2,1,5,3
trans,5,4,3,5,4,5,4,5,53
trans,1,5,7,6,4,1,1,6,15
trans,4,7,5,6,4,2,4,5,10
trans,,,,,,,,,
trans,,,,,,,,,
trans,3,4,5,4,4,3,1,7,8
trans,5,7,4,7,4,1,1,7,10
trans,1,7,4,7,4,1,1,7,25
trans,,,,,,,,,
trans,,,,,,,,,
trans,2,7,4,7,4,2,3,7,1
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,7,7,4,1,1,7,2
trans,,,,,,,,,
trans,7,7,3,6,4,5,7,7,2
trans,5,7,5,4,4,3,5,7,5
trans,1,7,1,5,4,2,1,5,13
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,3,5,3,1,4,6,7,4,40
trans,1,7,4,2,4,1,1,7,6
trans,,,,,,,,,
trans,4,6,2,5,4,3,4,5,15
trans,,,,,,,,,
trans,1,7,2,1,4,2,4,7,15
trans,,,,,,,,,
trans,1,7,5,6,4,2,2,7,2
trans,5,6,6,5,5,5,4,4,77
trans,,,,,,,,,
trans,,,,,,,,,
trans,2,6,1,1,4,2,3,5,8
trans,,,,,,,,,
trans,3,7,6,6,4,1,1,7,1
trans,,,,,,,,,
trans,5,6,4,5,5,5,6,5,84
trans,,,,,,,,,
trans,4,5,3,3,4,4,5,5,12
trans,4,4,4,4,4,2,1,5,5
trans,,,,,,,,,
trans,2,3,4,5,4,4,4,6,15
trans,1,6,2,2,4,3,1,2,6
trans,,,,,,,,,
trans,,,,,,,,,
trans,5,3,4,1,4,5,6,3,3
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,7,4,4,3,7,7,5
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,7,5,2,5,1,7,5
trans,,,,,,,,,
trans,5,7,1,4,4,1,1,7,2
trans,,,,,,,,,
trans,,,,,,,,,
trans,5,5,3,1,4,6,7,2,22
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,5,7,4,1,1,6,4
trans,2,7,1,2,4,1,1,7,1
trans,1,7,2,6,4,3,1,6,9
trans,7,7,2,1,4,7,7,5,5
trans,3,7,1,7,4,1,1,7,10
trans,3,5,3,3,4,5,4,4,31
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,2,7,4,1,1,6,5
trans,1,7,7,3,4,1,1,7,8
trans,,,,,,,,,
trans,5,7,6,4,4,2,6,5,1
trans,7,7,6,4,4,4,7,3,3
trans,2,5,5,6,4,3,2,6,7
trans,1,4,2,2,4,7,1,5,
trans,4,6,4,2,4,4,4,4,1
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,5,4,4,4,1,7,5
trans,1,6,2,4,4,2,2,3,1
trans,,,,,,,,,
trans,3,6,2,5,4,6,3,3,5
trans,,,,,,,,,
trans,1,7,2,7,4,1,1,7,20
trans,4,4,4,4,4,4,6,7,15
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,5,6,4,2,1,6,4
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,7,7,4,1,1,7,20
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,2,2,3,1,1,5,12
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,3,5,7,4,4,2,1,6,10
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,4,1,1,4,6,7,2,2
trans,1,7,4,4,4,1,1,6,3
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,5,6,4,4,4,4,4,4,2
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,7,7,7,4,4,7,7,7,30
trans,7,5,7,5,4,3,7,7,5
trans,7,5,5,5,4,4,7,7,5
trans,,,,,,,,,
trans,4,6,4,4,6,6,6,4,10
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,2,5,4,4,4,3,2,5,2
trans,,,,,,,,,
trans,6,7,7,6,4,2,2,7,1
trans,,,,,,,,,
trans,1,7,5,5,4,1,1,6,3
trans,,,,,,,,,
trans,,,,,,,,,
trans,2,7,3,6,4,1,3,7,4
trans,5,6,3,7,4,5,5,7,5
trans,5,7,6,4,4,3,2,6,4
trans,2,5,5,5,4,5,2,6,8
trans,1,5,6,6,4,1,3,5,2
trans,,,,,,,,,
trans,1,7,2,1,4,1,1,3,3
trans,7,7,1,1,4,7,4,7,1
trans,5,7,5,4,5,6,6,7,52
trans,1,7,3,5,4,1,1,6,4
trans,,,,,,,,,
trans,5,4,6,3,4,5,4,6,1
trans,,,,,,,,,
trans,2,7,7,5,4,1,1,7,10
trans,6,7,5,2,4,1,1,7,4
trans,,,,,,,,,
trans,2,5,2,4,4,5,5,3,2
trans,6,5,5,2,4,5,5,6,1
trans,,,,,,,,,
trans,,,,,,,,,
trans,4,5,4,2,4,5,4,6,10
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,4,3,4,4,4,4,3,3,20
trans,,,,,,,,,
trans,1,7,1,6,4,1,1,5,5
trans,,,,,,,,,
trans,2,5,2,1,4,5,7,2,10
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,6,2,5,4,2,1,7,9
trans,1,7,1,4,1,1,1,7,31
trans,,,,,,,,,
trans,,,,,,,,,
trans,4,6,5,4,4,2,3,5,10
trans,,,,,,,,,
trans,1,7,4,7,4,1,1,7,4
trans,6,6,5,3,4,2,4,7,9
trans,,,,,,,,,
trans,6,6,5,4,4,4,4,7,5
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,5,7,3,5,4,5,5,7,3
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,6,4,4,1,1,6,2
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,2,4,7,5,4,2,2,7,5
trans,2,7,4,7,4,1,1,7,1
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,3,7,6,4,4,1,1,7,1
trans,,,,,,,,,
trans,3,6,6,2,4,2,3,6,15
trans,,,,,,,,,
trans,2,6,7,6,4,5,5,7,4
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,4,7,7,7,4,1,1,7,15
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,7,2,4,3,1,7,10
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,7,7,1,4,1,1,4,50
trans,1,3,2,5,4,1,1,7,3
trans,,,,,,,,,
trans,6,7,1,1,4,7,7,5,10
trans,,,,,,,,,
trans,1,7,7,6,4,2,1,7,13
trans,,,,,,,,,
trans,,,,,,,,,
trans,,,,,,,,,
trans,1,6,4,6,4,1,1,7,10
trans,,,,,,,,,
trans,6,4,6,7,4,1,1,7,2
trans,,,,,,,,,
trans,,,,,,,,,
trans,7,4,1,4,4,4,4,4,30
trans,6,5,5,4,6,6,7,5,30
trans,,,,,,,,,
trans,6,5,4,3,4,5,5,6,1
trans,7,6,4,4,4,4,7,7,7
trans,7,1,1,1,7,7,7,1,1
trans,,,,,,,,,
trans,5,4,4,2,4,4,5,5,1
trans,,,,,,,,,
trans,1,7,7,1,4,1,1,7,10
trans,,,,,,,,,
